0.1,2.0287,3.1424,6.9626,10.985,13.708,15.038,17.671,19.411,1.3708,4.693,7.0531,9.5598,13.196,14.899,16.802,19.146,0.3359,3.3107,7.5379,11.178,12.458,14.082,16.673,17.598,1.3633,5.0943,7.6268,9.3042,12.184,13.515,16.22,18.597,0.83699,3.9326,7.8994,9.2602,11.239,13.416,14.461,17.731
0.1,2.2159,2.9001,6.0783,10.599,14.331,16.02,16.48,0.45089,1.672,2.6738,5.1248,9.0698,14.317,17.019,17.649,17.621,18.257,18.72,18.94,1.292,6.4508,8.3807,9.2854,10.481,12.317,14.681,18.206,4.24,7.503,9.7293,11.248,12.176,13.787,18.597,0.43533,0.59073,1.7162,3.2373,3.7797,3.7665
0.1,2.453,2.8237,4.9943,8.4913,13.289,17.243,18.495,18.467,19.715,3.4626,8.3462,11.993,13.904,14.082,16.956,19.79,0.33812,1.6775,3.2818,4.1769,4.2775,4.5156,4.8167,4.8569,5.4865,6.7507,7.7223,8.3649,11.122,15.327,15.885,16.505,17.713,18.266,18.251,19.056,0.35951,0.91241,1.6463,6.3926
0.1,2.7357,2.9254,4.3046,5.6519,5.811,5.8077,6.6714,7.2214,7.6696,12.303,14.187,14.463,15.341,15.892,15.778,16.402,17.611,18.153,19,3.8269,5.1889,5.656,6.8029,7.6601,7.6855,8.0016,8.7973,9.1497,9.9508,14.177,17.856,18.999,19.758,1.0038,2.2869,2.9361,3.1316,3.4868,3.6461,3.63
0.1,3.0583,3.2024,4.1003,4.7631,4.5844,5.3588,7.8856,12.23,17.2,0.99383,3.8461,6.0145,7.3054,7.6181,7.7976,8.1187,8.079,8.3306,9.0839,9.5827,10.402,14.229,18.328,18.964,19.294,19.872,19.854,19.924,0.64156,1.07,1.8297,6.7082,8.9387,9.1138,9.6885,10.043,9.9055,10.675,12.204,13.035
0.1,3.4115,3.6506,4.2557,4.7788,4.6166,5.1893,6.6553,7.5651,7.9239,12.387,13.375,13.936,15.69,17.386,18.09,18.072,18.405,18.694,18.825,0.019489,3.038,8.3918,12.482,15.586,18.572,1.5639,5.2463,10.595,14.448,16.46,17.326,17.586,18.025,18.29,18.266,18.624,19.044,19.36,0.49726,3.163
0.1,3.7849,4.2753,4.7019,5.2581,5.1813,5.3486,6.0483,6.3873,7.3453,12.428,14.777,15.166,15.751,16.297,16.233,16.497,17.129,17.416,18.399,2.7135,6.731,8.0767,8.7679,9.8019,10.925,11.478,11.642,11.961,12.081,12.107,12.504,12.859,13.245,14.305,15.932,17.486,18.445,19.57,3.9701,5.8647
0.1,4.1632,5.0814,5.4501,6.0696,6.263,6.1843,6.4892,6.6717,7.0246,8.5076,11.709,17.29,1.067,3.7893,5.7253,6.3484,8.2704,11.534,11.8,14.035,18.203,2.7741,5.4349,5.834,6.999,11.618,13.254,14.361,16.222,19.284,4.9544,8.3755,9.8574,10.255,10.509,10.837,10.773,10.882,11.258,11.458
0.1,4.5346,6.0908,6.6522,7.2771,7.9808,8.1621,8.1897,8.3663,8.3456,8.5909,9.2165,9.6413,10.252,11.728,14.143,18.707,3.8011,7.1758,10.147,13.692,18.498,3.3283,6.7377,9.2974,11.329,12.673,13.235,13.629,14.172,14.355,14.386,14.651,14.78,15.07,15.904,16.718,17.292,18.469,1.2261,6.9591
0.1,4.8818,7.3018,8.7783,9.598,10.596,12.499,15.946,1.6727,4.5181,6.0364,6.7705,7.649,9.1745,11.032,12.794,14.02,14.769,16.228,0.53962,4.4721,5.2236,5.5007,6.1446,6.3458,6.4261,7.3346,8.3655,8.8106,10.371,15.358,16.648,17.122,18.169,18.947,18.964,19.278,19.974,0.26299,1.1987,5.7603
0.1,5.1913,8.6897,13.472,18.799,2.4292,7.1719,12.604,16.337,0.67436,6.2001,10.35,15.085,0.43976,4.9549,10.37,15.442,0.14952,5.6055,10.605,16.18,1.38,6.479,11.995,17.201,2.9292,8.0858,13.637,19.076,4.8383,10.334,15.79,1.4127,6.8949,12.738,18.113,3.9423,9.2983,15.308,0.74175,6.6229
0.1,5.4489,9.9671,15.912,0.36198,5.8831,11.146,15.666,1.637,6.0524,11.578,16.796,1.296,7.3186,11.68,17.087,2.349,6.7848,12.868,17.261,2.5085,7.8713,12.275,18.398,2.8337,7.9189,13.395,17.804,3.9356,8.4447,13.47,18.994,3.3903,9.5018,14.047,19,4.5858,8.9438,14.982,19.612,4.4989
0.1,5.6465,10.83,16.631,1.5884,7.7168,12.678,18.501,3.5623,8.9959,14.629,19.747,5.6109,10.438,16.415,1.3594,6.9049,12.236,17.262,3.0706,7.8832,13.757,18.557,3.8581,9.2376,13.983,19.943,4.5124,9.8969,15.005,19.521,5.529,9.9748,15.132,0.40793,4.524,10.33,15.02,19.532,5.3728,9.3632
0.1,5.7814,11.325,17.035,2.4626,8.4148,13.865,19.693,4.9913,10.952,16.327,2.0788,7.3408,12.935,18.464,3.9655,9.5174,14.68,0.3707,5.446,11.019,16.07,1.3264,6.6727,11.519,17.082,1.7954,6.8801,12.115,16.23,1.3815,6.6159,10.743,16.202,0.5976,4.0006,8.8119,14.246,17.717,2.0331,7.7661
0.1,5.8443,11.523,17.213,2.8806,8.6968,14.386,0.088302,5.6636,11.504,17.172,2.8325,8.2608,13.924,19.445,5.0482,10.451,15.893,1.3927,6.9152,12.376,17.645,3.0753,8.2833,13.789,19.099,4.4561,9.7576,14.955,0.38865,5.6416,11.081,16.242,1.5716,6.9108,12.262,17.754,2.9602,8.3926,13.664,19.165
0.1,5.839,11.55,17.193,2.9362,8.6385,14.443,0.032771,5.7457,11.426,17.241,2.7719,8.3604,13.867,19.513,5.0431,10.544,15.938,1.4321,7.0255,12.453,17.856,3.1447,8.5734,13.972,19.456,4.7767,10.144,15.518,0.88406,6.4037,11.8,17.208,2.5275,7.9774,13.483,19.096,4.5598,10.033,15.645,1.2976
0.1,5.7653,11.467,16.971,2.766,8.2714,14.191,19.599,5.4227,10.874,16.776,2.1463,7.8162,13.171,18.786,4.3658,9.8401,15.277,0.55641,6.2567,11.444,16.939,1.9345,7.2663,12.72,17.867,3.2457,7.9329,13.227,18.442,3.3165,8.689,13.04,17.727,3.2407,7.197,11.692,17.39,1.0369,4.9972,10.826
0.1,5.6236,11.316,16.567,2.452,7.6807,13.719,18.841,4.7217,9.8995,15.641,1.0882,6.5367,12.092,17.322,3.2583,8.3897,14.077,18.985,4.513,9.9209,15.178,0.61878,5.2377,10.898,15.824,0.93181,6.3075,10.435,15.728,0.81952,5.048,10.731,15.067,19.02,4.8846,9.015,12.846,18.839,2.9641,6.6913
0.1,5.4165,11.124,16.018,2.012,6.9081,12.902,17.883,3.3727,8.8034,13.832,19.851,4.7364,10.627,15.46,1.0718,6.4754,11.611,17.298,2.0304,8.0457,12.89,18.335,3.5629,8.311,14.305,18.922,4.4965,9.422,14.062,19.988,4.3654,9.7619,14.886,19.235,5.1664,9.4627,14.218,0.029167,4.1416,9.7215
0.1,5.1447,10.912,15.427,1.4325,6.0922,11.455,16.933,1.5373,7.5041,12.063,17.754,2.9032,7.638,13.511,17.991,3.9152,8.8063,13.71,19.455,3.8944,9.9572,14.638,19.65,5.2895,9.6383,15.694,0.28706,5.235,10.935,15.232,1.203,5.8451,10.704,16.525,0.82704,6.7036,11.416,16.228,2.1307,6.4516
0.1,4.8168,10.683,14.853,0.55734,5.4104,9.8479,15.945,0.17501,5.4428,10.698,15.004,1.1401,5.5358,10.396,15.989,0.2847,6.3055,10.926,15.497,1.298,5.6262,11.374,16.293,0.70345,6.6121,11.045,16.466,1.6932,6.16,12.119,16.666,1.9939,7.3173,11.965,17.965,2.5396,8.0303,13.253,18.188,4.0913
0.1,4.4564,10.429,14.35,19.176,4.6763,8.6341,14.192,19.094,2.9687,8.6259,13.313,17.69,3.6548,7.8852,12.707,18.147,2.5479,8.4115,13.206,17.973,3.5683,8.1863,13.981,19.005,4.1944,9.7025,14.479,0.32271,5.3529,11.125,16.29,1.6227,7.2169,12.32,18.276,3.2068,9.0863,14.253,0.10685,5.4064
0.1,4.0944,10.127,13.929,17.668,3.5312,7.7616,11.771,17.744,1.8268,5.7195,11.228,15.923,0.87122,6.3421,10.735,15.979,1.1698,6.1416,11.736,16.585,2.0837,7.2883,12.703,18.215,3.3671,9.0637,14.154,19.966,5.3333,11.13,16.475,2.0834,7.6646,13.177,18.939,4.2125,10.08,15.4,1.4556,6.705
0.1,3.7328,9.7282,13.615,16.795,1.4549,6.7379,10.637,15.666,0.87263,4.7743,9.4467,14.737,19.268,4.7259,9.7775,14.492,19.893,4.7972,10.213,15.503,0.56938,6.0109,11.075,16.617,1.9321,7.4417,12.809,18.223,3.8241,9.2432,14.924,0.2208,5.9632,11.499,17.39,2.8218,8.585,14.179,0.019611,5.6013
0.1,3.3726,9.079,13.346,16.356,19.63,4.8035,9.657,13.797,19.31,4.0688,8.3651,13.63,18.509,3.5086,8.8457,13.498,18.671,3.8438,8.7828,14.185,19.031,4.2055,9.4664,14.425,19.865,4.7835,10.012,15.274,0.24589,5.7071,10.651,15.94,1.1468,6.1229,11.566,16.518,1.8327,6.9676,11.92,17.325
0.1,3.0288,7.9381,12.953,15.943,18.394,0.35148,1.1812,2.1421,6.5248,7.2877,8.2669,10.573,13.954,18.956,3.284,5.1092,5.5155,5.5327,5.8525,5.8374,6.1442,7.5389,9.3581,10.346,10.807,15.272,15.898,16.727,19.045,2.2556,6.8322,11.626,13.521,13.717,13.826,14.462,14.595,15.361,0.4418,2.9562
0.1,2.7125,6.353,12.215,15.786,18.491,0.80079,2.0826,2.2884,5.2884,8.6758,9.4686,10.601,12.247,13.646,14.258,14.45,14.823,14.97,14.996,15.446,15.863,16.274,17.576,0.36701,5.9934,9.6636,11.917,13.186,14.285,18.589,19.939,0.39174,4.0091,8.3325,11.322,12.976,14.712,17.605,18.803,1.8819
0.1,2.4266,5.1049,9.279,14.666,18.355,1.3222,3.9785,6.0542,7.1698,7.3637,7.6018,7.956,7.9835,8.4755,9.6223,10.526,11.158,13.77,18.286,19.013,19.51,0.5494,0.99629,0.96299,1.7716,2.9486,3.3763,4.6111,9.4303,10.234,10.821,12.043,12.616,12.492,13.016,13.737,13.983,16.411,0.79556,1.2176
0.1,2.1699,4.1837,5.8162,6.7687,8.3844,12.89,13.003,14.416,18.94,2.6996,4.932,6.2556,9.4773,10.75,12.996,16.238,18.406,0.8062,4.5733,6.942,7.6133,11.202,11.829,13.798,17.192,1.8834,5.5975,6.3431,6.481,9.8976,14.24,16.466,17.918,0.52582,4.387,4.5819,7.2999,11.016,12.95,14.753
0.1,1.9411,3.5064,4.5112,5.4958,7.9502,13.413,14.807,14.828,15.32,15.584,15.573,17.172,2.4135,6.1351,8.1873,9.4384,11.469,15.827,16.397,17.592,1.8672,5.4868,7.6439,9.3017,12.704,13.421,16.72,17.984,0.072696,3.6265,7.9793,10.483,10.658,14.558,15.759,16.727,18.909,2.0065,6.8965,11.438
0.1995,0.20729,1.5394,3.1136,3.3391,4.2451,9.1131,10.032,10.759,11.906,12.458,12.395,12.66,12.886,13.035,14.214,16.827,1.8803,6.5436,10.103,14.136,19.274,3.7944,7.3958,11.583,16.878,0.74544,3.0962,4.5808,5.1086,5.3167,5.6642,5.6663,5.6602,5.9711,6.1411,6.647,8.0083,9.7888,11.206,11.875
0.1995,0.22641,1.8725,4.7007,8.3699,13.277,17.412,19.068,19.165,19.572,0.85951,1.6062,1.7833,5.1238,8.7952,9.6744,10.651,12.192,13.596,14.266,14.46,14.805,14.913,14.85,15.138,15.357,15.71,16.934,18.881,1.1156,2.8698,3.0861,5.1654,8.53,8.7909,10.079,11.463,11.762,11.688,12.274,12.622
0.1995,0.25199,2.326,6.7099,11.515,15.023,17.122,17.537,17.886,1.4901,5.8506,8.0726,9.4343,11.771,16.107,16.327,18.157,2.5215,4.8307,6.5187,8.9898,13.55,14.481,15.293,19.803,1.3182,2.7229,5.2621,9.9016,13.765,14.593,14.686,15.495,16.159,16.263,17.781,2.9402,5.9912,7.4345,8.6644,11.296
0.1995,0.28557,2.9384,7.8906,11.822,14.273,15.239,16.723,0.36236,0.80243,2.9829,7.1728,11.343,13.54,13.982,17.788,18.527,0.10725,3.8586,8.2196,11.211,12.113,14.606,16.323,17.878,1.8228,4.7828,6.9975,9.5667,12.057,13.557,16.317,17.97,0.63976,4.4558,8.0849,8.8942,11.796,12.992,14.722,18.655
